1605,80 MT VERNON ST,SOMERVILLE,MA,
1606,240 PEARL ST,SOMERVILLE,MA,
1607,86 PEARL ST,SOMERVILLE,MA,
1608,WHEATLAND ST,SOMERVILLE,MA,
1609,10 SEWALL ST,SOMERVILLE,MA,
1610,131 HIGHLAND AVE,SOMERVILLE,MA,
1611,259 LOWELL ST,SOMERVILLE,MA,
1612,36 THOMAS RD,BERKLEY,MA,
1613, 25 BONAIR ST,SOMERVILLE,MA,
1614, 27 BONAIR ST,SOMERVILLE,MA,
1615,23 BONAIR ST,SOMERVILLE,MA,
1616,135 PLEASANT ST,BERLIN,MA,
1617,34 LINDEN ST,SOMERVILLE,MA,
1618,6 WALNUT RD,SOMERVILLE,MA,
1619,299 - 303 MEDFORD ST,SOMERVILLE,MA,
1620,299 MEDFORD ST,SOMERVILLE,MA,
1621,301 MEDFORD ST,SOMERVILLE,MA,
1622,303 MEDFORD ST,SOMERVILLE,MA,
1623,69 LATHROP ST,SOUTH HADLEY,MA,
1624,643 NEWTON ST,SOUTH HADLEY,MA,
1625,27 ABBEY LN,SOUTH HADLEY,MA,
1626,128 COLLEGE HIGHWAY,SOUTHAMPTON,MA,
1627,3 NORTH ST,SOUTHBORO,MA,
1628,49 BOSTON RD,SOUTHBORO,MA,
1629,150 MAIN ST,SOUTHBRIDGE,MA,
1630,60 CHARLTON ST,SOUTHBRIDGE,MA,
1631,45-51 CROSS ST,SOUTHBRIDGE,MA,
1632,70-72 LITCHFIELD ST,SOUTHBRIDGE,MA,
1633,20 SOHIER RD,BEVERLY,MA,
1634,12 DEPOT ST,SOUTHWICK,MA,
1635,40 WALL ST,SPENCER,MA,
1636,77 MAPLE ST,SPENCER,MA,
1637,"100 ASHLEY ST, 2-4-6 GERISH CT; 425 CENTRAL ST, 235-237 BAY ST, 151-155 SHERMAN ST",SPRINGFIELD,MA,
1638,347-367 CENTRAL ST,SPRINGFIELD,MA,
1639,1118-1122 ST JAMES AVE,SPRINGFIELD,MA,
1640,"104, 112,120 STAFFORD ST; 166-196& 177-185 NURSERY ST",SPRINGFIELD,MA,
1641,500 HANCOCK ST,SPRINGFIELD,MA,
1642,35-49 PENDLETON AVE,SPRINGFIELD,MA,
1643,"13-55, 18-44 MANILLA AVE; 72-78 RALPH ST",SPRINGFIELD,MA,
1644,"31,35,37,41,45,47,51 MORGAN ST",SPRINGFIELD,MA,
1645,23-77 MOXON ST;  22-68 HEALY ST,SPRINGFIELD,MA,
1646,4 COLUMBIA ST,ADAMS,MA,
1647,107-111 BELMONT AVE/59-65-69-73-77-81 WOODSIDE TR,SPRINGFIELD,MA,
1648,"178, 186, 194 PENDLETON AVE",SPRINGFIELD,MA,
1649,"25,29,33,35,39,41,45  PINE ST",SPRINGFIELD,MA,
1650,"231,235,239 PINE ST;  RENEE CR",SPRINGFIELD,MA,
1651,"17-19, 25-27 SAAB CT",SPRINGFIELD,MA,
1652,18-20  SAAB CT,SPRINGFIELD,MA,
1653,"1228-1240 CAREW ST, SHAINE CIR",SPRINGFIELD,MA,
1654,472-530 DICKENSON ST; 4-102 TRAFTON ST; 12-90 BARNEY LN,SPRINGFIELD,MA,
1655,63-71 FLORIDA ST; 138-142 ST JAMES AVE,SPRINGFIELD,MA,
1656,"1-57, 2-36 MILTON CT",SPRINGFIELD,MA,
1657,85 WILLIAM ST,SPRINGFIELD,MA,
1658,45 DEWEY ST,SPRINGFIELD,MA,
1659,603 BERKSHIRE AVE,SPRINGFIELD,MA,
1660,54-58  MANHATTAN ST/14-18 EAGAN DR,SPRINGFIELD,MA,
1661,33 ARCH ST,SPRINGFIELD,MA,
1662,170 CENTRAL ST,SPRINGFIELD,MA,
1663,501 WORTHINGTON ST,SPRINGFIELD,MA,
1664,52 AVON PL,SPRINGFIELD,MA,
1665,100 BAY MEADOW RD,SPRINGFIELD,MA,
1666,21 OR 291 DWIGHT ST/ 414 CHESTNUT ST,SPRINGFIELD,MA,
1667,5 ALLENDALE ST/SCATTERED SITES,SPRINGFIELD,MA,
1668,353-373 BAY ST/ (15 GIRARD AVE?),SPRINGFIELD,MA,
1669,1153-1167 BOSTON RD,SPRINGFIELD,MA,
1670,29 BOWDOIN ST/ 76 ST JAMES ST,SPRINGFIELD,MA,
1671,"91-93 PINE ST; 22-24 WINTHROP ST; 116-118 HANCOCK  ST, 130-132 TYLER ST; 71 ADAMS ST",SPRINGFIELD,MA,
1672,123 CHAMPLAIN ST,SPRINGFIELD,MA,
1673,31 MAPLE ST/(5 TEMPLE ST),SPRINGFIELD,MA,
1674,10 CHESTNUT ST/ 115 & 185 DWIGHT,SPRINGFIELD,MA,
1675,275 CHESTNUT ST,SPRINGFIELD,MA,
1676,925 (AND 916) WORTHINGTON ST,SPRINGFIELD,MA,
1677,18 (AND 5) FEDERAL CT,SPRINGFIELD,MA,
1678,1 BEACON CIR (11 BEACON TERR),SPRINGFIELD,MA,
1679,57 PINEYWOODS AVE,SPRINGFIELD,MA,
1680,22 FEDERAL ST,BEVERLY,MA,
1681,76 OSWEGO ST,SPRINGFIELD,MA,
1682,16-36 CUMBERLAND ST; 1698-1750 DWIGHT ST,SPRINGFIELD,MA,
1683,28 DEWITT ST,SPRINGFIELD,MA,
1684,130-160 EASTERN AVE,SPRINGFIELD,MA,
1685,34 WEST ST,SPRINGFIELD,MA,
1686,7-13 (15) ARMORY ST,SPRINGFIELD,MA,
1687,66 HERRICK ST,BEVERLY,MA,
1688,51 FOREST PARK AVE,SPRINGFIELD,MA,
1689,11 MYRTLE ST (MYRTLE & HIGH STS),SPRINGFIELD,MA,
1690,250 OAK GROVE AVE,SPRINGFIELD,MA,
1691,159 (193) WORTHINGTON ST,SPRINGFIELD,MA,
1692,69-79 ANDREWS ST; 66 HUNTER PL,SPRINGFIELD,MA,
1693,1475 ROOSEVELT AVE,SPRINGFIELD,MA,
1694,837-847 STATE ST,SPRINGFIELD,MA,
1695,67 JEFFERSON AVE,SPRINGFIELD,MA,
1696,413 BELMONT AV/6 KENWOOD PK,SPRINGFIELD,MA,
1697,28 LAURELWOOD LN,SPRINGFIELD,MA,
1698,310 STAFFORD ST,SPRINGFIELD,MA,
1699,"88-90, 92-94 GENESEE ST; 492 LIBERTY ST, 34-36 TRACY ST",SPRINGFIELD,MA,
1700,"60 SCHOOL ST/23-27,31,33 HIGH ST/328 UNION ST",SPRINGFIELD,MA,
1701,52 MAPLE CT,SPRINGFIELD,MA,
1702,137 BRIDGE ST,BEVERLY,MA,
1703,74-106 WALNUT ST; 439 UNION ST,SPRINGFIELD,MA,
1704,"2309 MAIN ST; 23, 27,31-33 CHURCH ST",SPRINGFIELD,MA,
1705,"2285-2287, 2291-2295 AND 2718 MAIN STREET, 17 EAST HOOKER STREET, LOT C CALHOUN PL",SPRINGFIELD,MA,
1706,145 PINE ST,SPRINGFIELD,MA,
1707,146 CHESTNUT ST,SPRINGFIELD,MA,
1708,52-54 PATTON ST,SPRINGFIELD,MA,
1709,202 PLAINFIELD ST (101 LOWELL ST),SPRINGFIELD,MA,
1710,"108,114-120 & 130 BYERS ST, 103 PEARL ST",SPRINGFIELD,MA,
1711,32 BYERS ST,SPRINGFIELD,MA,
1712,37-39 ELM ST,ADAMS,MA,
1713,65 PRICE ST,SPRINGFIELD,MA,
1714,307 CHESTNUT ST,SPRINGFIELD,MA,
1715,170 CANON CR,SPRINGFIELD,MA,
1716,744-746 ST JAMES AVE,SPRINGFIELD,MA,
1717,"26-30 SUMMIT, 433-453 TAYLOR ST",SPRINGFIELD,MA,
1718,221 BAY ST/ SHERMAN ST,SPRINGFIELD,MA,
1719,600 MANOR RD,BEVERLY,MA,
1720,34-36 TERRENCE ST,SPRINGFIELD,MA,
1721,774 STATE ST,SPRINGFIELD,MA,
1722,12 GROVE ST,SPRINGFIELD,MA,
1723,83-93 WALNUT ST,SPRINGFIELD,MA,
1724,20-26 WILBRAHAM AVE,SPRINGFIELD,MA,
1725,769 WORTHINGTON ST,SPRINGFIELD,MA,
1726,245 CABOT ST,BEVERLY,MA,
1727,5 PINE ST,STOCKBRIDGE,MA,
1728,8-10 DODGE ST,BEVERLY,MA,
1729,7 PINE ST,STOCKBRIDGE,MA,
1730,100 MOUNTAIN VIEW DR,STONEHAM,MA,
1731,245 ELLIOT ST,BEVERLY,MA,
1732,126 BRITTON AVE,STOUGHTON,MA,
1733,4 CAPEN ST,STOUGHTON,MA,
1734,44 PLEASANT ST,STOUGHTON,MA,
1735,78 MEMORIAL DR,STOUGHTON,MA,
1736,22-31 CENTRAL ST,STOUGHTON,MA,
1737,1 MONUMENT SQ,BEVERLY,MA,
1738,27 PAGE TR,STOUGHTON,MA,
1739,39 PAGE TR,STOUGHTON,MA,
1740,61 PAGE TR,STOUGHTON,MA,
1741,223 PEARL ST,STOUGHTON,MA,
1742,19A LUCAS DR,STOUGHTON,MA,
1743,11 WARREN RD,STOW,MA,
1744,GREAT RD/JOHNSTON WAY,STOW,MA,
1745,197 GREAT RD,STOW,MA,
1746,221-235 RANTOUL ST,BEVERLY,MA,
1747,425 MAIN ST,STURBRIDGE,MA,
1748,40 HERITAGE GREEN/100 HERITAGE GREEN DR,STURBRIDGE,MA,
1749,11 SNELL ST,STURBRIDGE,MA,
1750,55 HUDSON RD,SUDBURY,MA,
1751, 45 MEADOW RD,SUDBURY,MA,
1752, 64 PINE ST,SUDBURY,MA,
1753,62 PINE ST,SUDBURY,MA,
1754,655 BOSTON POST RD,SUDBURY,MA,
1755,761 BOSTON POST RD,SUDBURY,MA,
1756,"SOHIER RD, BRIMBAL AVE",BEVERLY,MA,
1757,5 CHURCH ST,SUTTON,MA,
1758,565 HUMPHREY ST,SWAMPSCOTT,MA,
1759,108-110 OLD FALL RIVER RD,SWANSEA,MA,
1760,99-105 RANTOUL ST,BEVERLY,MA,
1761,242-252 WHITTENTON ST,TAUNTON,MA,
1762,143 SCHOOL ST,TAUNTON,MA,
1763,450 MIDDLEBORO AVE,TAUNTON,MA,
1764,26 PRESBREY CT,TAUNTON,MA,
1765,14 COUNTY WAY,BEVERLY,MA,
1766,42 BRIDGE; 14 COUNTY WAY,BEVERLY,MA,
1767,150-160 OAK ST,TAUNTON,MA,
1768,417 MIDDLEBORO AVE,TAUNTON,MA,
1769,30 OLNEY ST,TAUNTON,MA,
1770,21 HODGES AVE,TAUNTON,MA,
1771,57-59 WALES ST,TAUNTON,MA,
1772,401 ESSEX ST,BEVERLY,MA,
1773,2106 COUNTY ST,TAUNTON,MA,
1774,669 DIGHTON AVE,TAUNTON,MA,
1775,30 WASHINGTON ST,TAUNTON,MA,
1776,240 HIGH ST,TAUNTON,MA,
1777,221 CABOT ST,BEVERLY,MA,
1778,1L-23L WINSLOW DR,TAUNTON,MA,
1779,31 SCHOOL ST,TAUNTON,MA,
1780,840 COUNTY ST,TAUNTON,MA,
1781,40 VERNON ST,TAUNTON,MA,
1782,99 BRIDGE ST,TEMPLETON,MA,
1783,773 BALDWINVILLE RD,TEMPLETON,MA,
1784,7 BALDWIN DR,TEMPLETON,MA,
1785,11 BRIDGE ST,TEMPLETON,MA,
1786,23 DIRLAM LANE/4 ERLIN AVE/6 INDPENDENCE AVE,TEWKSBURY,MA,
1787,11 OLD BOSTON RD,TEWKSBURY,MA,
1788,540 MAIN ST,TEWKSBURY,MA,
1789,167 MAIN ST,TISBURY,MA,
1790,69 WASHINGTON ST,TOPSFIELD,MA,
1791,92 WASHINGTON ST,TOPSFIELD,MA,
1792,66 DUDLEY RD,TOWNSEND,MA,
1793,198 MIDDLESEX RD,TYNGSBORO,MA,
1794,186 FROST RD,TYNGSBORO,MA,
1795,130 COBURN RD,TYNGSBORO,MA,
1796,3 MERRIMAC WAY,TYNGSBORO,MA,
1797,5 MERRIMAC WAY,TYNGSBORO,MA,
1798,7 MERRIMAC WAY,TYNGSBORO,MA,
1799,9 MERRIMAC WAY,TYNGSBORO,MA,
1800,1 LONGFELLOW LN,TYNGSBORO,MA,
1801,4 HARTFORD AVE,UPTON,MA,
1802,3D VETERAN'S PKWY,UXBRIDGE,MA,
1803,26 CRESCENT ST,WAKEFIELD,MA,
1804,38 HARTS HILL RD,WAKEFIELD,MA,
1805,38 DUNHAM RD,BEVERLY,MA,
1806,95 AUDUBON RD,WAKEFIELD,MA,
1807,13 FITCH CT,WAKEFIELD,MA,
1808,997 MAIN ST,WAKEFIELD,MA,
1809,16A RIVER ST,BILLERICA,MA,
1810,146 PEMBERTON ST,WALPOLE,MA,
1811,148 PEMBERTON ST,WALPOLE,MA,
1812,DIAMOND POND TR,WALPOLE,MA,
1813,113-211 COLUMBIA ST,ADAMS,MA,
1814,33 TALBOT AVE,BILLERICA,MA,
1815,48 PINE ST,WALTHAM,MA,
1816,100 CEDAR ST,WALTHAM,MA,
1817,94-120 POND ST,WALTHAM,MA,
1818,46 DALE ST,WALTHAM,MA,
1819,231-237 SCHOOL ST,WALTHAM,MA,
1820,7-15 GARDNER ST,WALTHAM,MA,
1821,292-324 GROVE ST,WALTHAM,MA,
1822,13 RIVER ST,BILLERICA,MA,
1823,269-79 SCHOOL ST,WALTHAM,MA,
1824,37 BANK ST,WALTHAM,MA,
1825,75-85 MYRTLE ST,WALTHAM,MA,
1826,300 SOUTH ST,WALTHAM,MA,
1827,82-86 ORANGE ST,WALTHAM,MA,
1828,101 PROSPECT ST,WALTHAM,MA,
1829,15 TOWNSEND ST,WALTHAM,MA,
1830,146-148 HAMMOND ST,WALTHAM,MA,
1831,284 SOUTH ST,WALTHAM,MA,
1832,16 RIVER ST,BILLERICA,MA,
1833, 20 GORMANS CT,WALTHAM,MA,
1834,113-119 BRIGHT ST,WALTHAM,MA,
1835,326-340 GROVE ST,WALTHAM,MA,
1836,19-21 CENTRAL ST,WALTHAM,MA,
1837,190 MOODY ST,WALTHAM,MA,
1838,174 MOODY ST,WALTHAM,MA,
1839,78 LEXINGTON ST,WALTHAM,MA,
1840,609 BOSTON RD,BILLERICA,MA,
1841,20 VALLEY VIEW,WARE,MA,
1842,161 WEST ST,WARE,MA,
1843,161 WEST AND PROSPECT STS,WARE,MA,
1844,34 ANDOVER RD,BILLERICA,MA,
1845,2220 CRANBERRY HWY,WAREHAM,MA,
1846,6 CROMESSETT RD,WAREHAM,MA,
1847,125 MINOT AVE,WAREHAM,MA,
1848,36 SWIFTS BEACH RD,WAREHAM,MA,
1849,95 WINTHROP TR,WARREN,MA,
1850,2310 MAIN ST,WARREN,MA,
1851,100 WARREN ST,WATERTOWN,MA,
1852,81 SALEM RD,BILLERICA,MA,
1853,UNION ST,WATERTOWN,MA,
1854,GREEN ST,WATERTOWN,MA,
1855,465 ARSENAL ST,WATERTOWN,MA,
1856,16 IRVING ST,WATERTOWN,MA,
1857,4 RIVERHURST RD,BILLERICA,MA,
1858,2 ROSARY DR,WATERTOWN,MA,
1859,"36 MITCHELL ST,& SCATTERED SITES",WAYLAND,MA,
1860,15 MYRTLE ST,ADAMS,MA,
1861,15 FOX BROOK MANOR,BLACKSTONE,MA,
1862,1-9 GOLDEN HEIGHTS,WEBSTER,MA,
1863,17-18 GOLDEN HEIGHTS,WEBSTER,MA,
1864,338 THOMPSON RD,WEBSTER,MA,
1865,22 & 25 CUTLER ST,WEBSTER,MA,
1866,18A CRYSTAL ST/18 VILLAGE WAY,WEBSTER,MA,
1867,"10, 39 1/2 PROSPECT ST",WEBSTER,MA,
1868,52 HARTLEY ST,WEBSTER,MA,
1869,96 SLATER ST,WEBSTER,MA,
1870,190 BARTON RD,WELLESLEY,MA,
1871,41 RIVER ST,WELLESLEY,MA,
1872,505-513 WASHINGTON ST,WELLESLEY,MA,
1873,487-503 WASHINGTON ST,WELLESLEY,MA,
1874,4 CEDAR ST,WELLESLEY,MA,
1875,10 CROSS ST,WELLESLEY,MA,
1876,50 GROVE ST,WELLESLEY,MA,
1877,584 STATE HWY,WELLFLEET,MA,
1878,87 MAPLE ST,WEST BOYLSTON,MA,
1879,14-16 FOSTER ST,WEST BOYLSTON,MA,
1880,109 LANCASTER ST,WEST BOYLSTON,MA,
1881,871 SHORE RD,BOURNE,MA,
1882,7 ESTHER DR,WEST BRIDGEWATER,MA,
1883,29 EAST MAIN ST-BLDG 6,WEST BROOKFIELD,MA,
1884,29 EAST MAIN ST-BLDG 7,WEST BROOKFIELD,MA,
1885,"3-184 BIRCH PK CIRCLE, 353 & 371 AMOSTOWN RD",WEST SPRINGFIELD,MA,
1886,"14-26, 29, 36-46, 49-57 GROVE ST, 78-89, 98-124 DRUIDS LN",WEST SPRINGFIELD,MA,
1887,24-122 LEE LANG TR,WEST SPRINGFIELD,MA,
1888,8 HEAD OF THE BAY RD,BOURNE,MA,
1889,"28-35, 42-45, 56-59, 75-86 OXFORD PL",WEST SPRINGFIELD,MA,
1890,767 MAIN ST,WEST SPRINGFIELD,MA,
1891,50 OXFORD PL,WEST SPRINGFIELD,MA,
1892,"635 & 637 ELM ST, 18 &20 GUY PL",WEST SPRINGFIELD,MA,
1893,757 & 767 MAIN ST,WEST SPRINGFIELD,MA,
1894,1241 ELM ST,WEST SPRINGFIELD,MA,
1895,89 WATERHOUSE RD,BOURNE,MA,
1896,2 ROGERS RD,WESTBORO,MA,
1897,20 MAYBERRY DR,WESTBORO,MA,
1898,83 E MAIN ST,WESTBORO,MA,
1899,1-23 FORREST LN,WESTBORO,MA,
1900,100 CHARLESTOWN MEADOW DR,WESTBORO,MA,
1901,53-55 LYMAN ST; 160 & 162 FISHER ST,WESTBORO,MA,
1902,78-86B WATERHOUSE RD,BOURNE,MA,
1903,50 SOUTHAMPTON RD,WESTFIELD,MA,
1904,1-50 MURPHY CR,WESTFIELD,MA,
1905,16 WASHINGTON ST,WESTFIELD,MA,
1906,12 ALICE BURKE WAY,WESTFIELD,MA,
1907,52 BROAD ST,WESTFIELD,MA,
1908,306 ELM ST,WESTFIELD,MA,
1909,26 FINCH LN,BOURNE,MA,
1910,1-6 COWLES CT,WESTFIELD,MA,
1911,55 COLONY CR,WESTFIELD,MA,
1912,25 THOMAS ST,WESTFIELD,MA,
1913,126 UNION ST,WESTFIELD,MA,
1914,180 MAIN ST,WESTFIELD,MA,
1915,77 MILL ST,WESTFIELD,MA,
1916,82 SOUTH MAPLE ST,WESTFIELD,MA,
1917,65 TADMUCK RD,WESTFORD,MA,
1918,7 CROSS & CHURCH STS,WESTFORD,MA,
1919,17 PLEASANT ST,ADAMS,MA,
1920,44 SCHOOL ST,WESTON,MA,
1921,* LIVERMORE LN,WESTON,MA,
1922,154 WINTER ST,WESTON,MA,
1923,23 VILLAGE RD,WESTON,MA,
1924,666 STATE RD,WESTPORT,MA,
1925,840 GAY ST,WESTWOOD,MA,
1926,117 OLD PLYMOUTH RD,BOURNE,MA,
1927,117 WINTER ST,WESTWOOD,MA,
1928,1120 HIGHLAND GLEN RD,WESTWOOD,MA,
1929,575 BRIDGE ST,WEYMOUTH,MA,
1930,990 PLEASANT ST,WEYMOUTH,MA,
1931,HARRINGTON CR,WEYMOUTH,MA,
1932,25 WATER ST,WEYMOUTH,MA,
1933,43 SCHOOL HOUSE RD,WEYMOUTH,MA,
1934,686 BROAD ST,WEYMOUTH,MA,
1935,107-111 BROAD ST,WEYMOUTH,MA,
1936,76-82 FRONT ST,WEYMOUTH,MA,
1937, 46 GREENTREE,WEYMOUTH,MA,
1938, 50 WEBSTER,WEYMOUTH,MA,
1939,36 GREENTREE,WEYMOUTH,MA,
1940,1402 WASHINGTON ST,WEYMOUTH,MA,
1941,159 KING AVE,WEYMOUTH,MA,
1942,95 BROAD ST,WEYMOUTH,MA,
1943,519 BROAD ST,WEYMOUTH,MA,
1944,101 HARVARD CT,WHITMAN,MA,
1945,1110 BEDFORD/74 BELMONT/46 FULLERTON/183 TEMPLEL/123 STETSON/483 SOUTH/45 VINCENT,WHITMAN,MA,
1946,106 WATERHOUSE RD,BOURNE,MA,
1947,"159-161, 171-173 PINE CIR",WHITMAN,MA,
1948,4 JACOB LN,WHITMAN,MA,
1949,88 STONY HILL RD,WILBRAHAM,MA,
1950,802 TINKHAM RD,WILBRAHAM,MA,
1951,269 STONY HILL RD,WILBRAHAM,MA,
1952,"12 WILLIAMS ST, 1 N MAIN",WILLIAMSBURG,MA,
1953,148 MAIN ST; 13 SOUTH MAIN ST,WILLIAMSBURG,MA,
1954,35 ADAMS RD,WILLIAMSTOWN,MA,
1955,45-47 ADAMS RD,WILLIAMSTOWN,MA,
1956,1231 N HOOSAC RD,WILLIAMSTOWN,MA,
1957,118 CHURCH ST,WILLIAMSTOWN,MA,
1958,* LORING AVE,BOXBORO,MA,
1959,1 AVALON DR,WILMINGTON,MA,
1960,500 WOBURN ST,WILMINGTON,MA,
1961,SALEM ST,WILMINGTON,MA,
1962,108 IPSWICH DR,WINCHENDON,MA,
1963,15 SILVERBROOK RD,BOXFORD,MA,
1964,67 HYDE PARK DR,WINCHENDON,MA,
1965,13 WESTLEY,WINCHESTER,MA,
1966,41 PALMER ST,WINCHESTER,MA,
1967,75 HEMENWAY ST,WINCHESTER,MA,
1968,25 ROOEVELT ST,BRAINTREE,MA,
1969,1 POND ST,WINTHROP,MA,
1970,12-96 CRESTON AVE,WOBURN,MA,
1971,1-48 LIBERTY AVE,WOBURN,MA,
1972,1-60 WEBSTER AVE,WOBURN,MA,
1973,85 FRIEND ST,ADAMS,MA,
1974, 79 MAGAZINE ST,CAMBRIDGE,MA,
1975,77 MAGAZINE ST,CAMBRIDGE,MA,
1976,59 CAMPBELL ST,WOBURN,MA,
1977,59 LIBRARY PL,WOBURN,MA,
1978,1-54 NICHOL ST EXTENSION,WOBURN,MA,
1979,70 WARREN AVE,WOBURN,MA,
1980,2 KIMBALL CT,WOBURN,MA,
1981,5 KIMBALL CT,WOBURN,MA,
1982,17 WARREN AVE,WOBURN,MA,
1983,2-26 ADDISON & 130-140 DORCHESTER STS,WORCESTER,MA,
1984,40 BELMONT ST,WORCESTER,MA,
1985,425 PLEASANT ST & HUDSON,WORCESTER,MA,
1986, 21 MARKET ST,CAMBRIDGE,MA,
1987, 23 MARKET ST,CAMBRIDGE,MA,
1988,19 MARKET ST,CAMBRIDGE,MA,
1989,69 TACOMA/75-203 CHINO/1-45 FREEDOM WAY/1-291 CONSTITUTION/NEW VISTA LN,WORCESTER,MA,
1990,25 HOOPER ST,WORCESTER,MA,
1991,11 LAKE AVE,WORCESTER,MA,
1992,1-11 LOWLAND CT,WORCESTER,MA,
1993,527-600 MILL ST,WORCESTER,MA,
1994,50 MURRAY AVE,WORCESTER,MA,
1995,275 PLEASANT ST,WORCESTER,MA,
1996,650 CONCORD AVE,CAMBRIDGE,MA,
1997,1050 MAIN ST,WORCESTER,MA,
1998,1060 MAIN ST,WORCESTER,MA,
1999,30 WELLINGTON ST,WORCESTER,MA,
2000,"60-80 BOYLSTON ST, 2-64 GREAT BROOK VALLEY AV, 64-68 TACOMA ST",WORCESTER,MA,
2001,"0-50 CIRCUIT AV, 52-54  S CIRCUIT AV, 2-46 LAKESIDE AVE, ETC",WORCESTER,MA,
2002,698-732 LINCOLN ST; NEW HAVEN LN,WORCESTER,MA,
2003,335 GREENWOOD ST,WORCESTER,MA,
2004,201 PROVIDENCE ST,WORCESTER,MA,
2005,2 LAFAYETTE ST,WORCESTER,MA,
2006,309 HAMILTON ST,WORCESTER,MA,
2007,375-381 NORFOLK ST,CAMBRIDGE,MA,
2008,32 OBERLIN ST,WORCESTER,MA,
2009,8-10 HUDSON ST,WORCESTER,MA,
2010,197-199 PROVIDENCE ST,WORCESTER,MA,
2011,975 MILLBURY ST,WORCESTER,MA,
2012,30 & 93-95 BEACON ST,WORCESTER,MA,
2013,5 WEST ST,WORCESTER,MA,
2014,193 NORFOLK ST,CAMBRIDGE,MA,
2015,800 MAIN ST,WORCESTER,MA,
2016,866 MAIN ST,WORCESTER,MA,
2017,77 CHATHAM ST,WORCESTER,MA,
2018,660 MAIN ST,WORCESTER,MA,
2019,"24,34,40-42,56-58 OREAD; 140 BEACON",WORCESTER,MA,
2020, 62 NORFOLK ST,CAMBRIDGE,MA,
2021, 70 AUSTIN ST,CAMBRIDGE,MA,
2022,51 NORFOLK ST,CAMBRIDGE,MA,
2023,974 MAIN ST & 1-5 BEAVER ST,WORCESTER,MA,
2024,5 EAST KENDALL ST,WORCESTER,MA,
2025,5 (OR 9?) SEVER ST,WORCESTER,MA,
2026,"6-8,2029 KING ST, 99 BELLEVUE ST, 2028 BELL ST",WORCESTER,MA,
2027,26 CHANNING ST,WORCESTER,MA,
2028,85 CHATHAM ST,WORCESTER,MA,
2029,99 CHATHAM ST,WORCESTER,MA,
2030,20 MARY SCANO DR,WORCESTER,MA,
2031,"15,31,33,51 BEAVER ST; 14 FLORENCE; 71 GATES; 79 HOLLIS; 17-19 GRAND ST",WORCESTER,MA,
2032,39 FIRST ST,WORCESTER,MA,
2033,485 GROVE ST,WORCESTER,MA,
2034,41 (OR 101) CHADWICK ST,WORCESTER,MA,
2035,521 GROVE ST (123 HOLDEN ST),WORCESTER,MA,
2036,11 SEVER ST,WORCESTER,MA,
2037,10 NEWBURY ST (31 OREAD TOO?),WORCESTER,MA,
2038,21-23&31-33 DALE ST,WORCESTER,MA,
2039,11-15 DALE ST; 1 ALLENSDALE ST,WORCESTER,MA,
2040,17-19 DEWEY ST; 124-128 CANTERBURY ST,WORCESTER,MA,
2041,"30 IRVING, 8 TOWNSEND, 57 RUSSELL, 454 PLEASANT",WORCESTER,MA,
2042,59 EVELYN ST,WORCESTER,MA,
2043,6 FLORENCE ST,WORCESTER,MA,
2044,979 MAIN ST,WORCESTER,MA,
2045,"20, 26, 27, 30 MT VERNON ST",WORCESTER,MA,
2046,1030-1036 MAIN ST,WORCESTER,MA,
2047,48 KING ST; 9 QUINCY ST; 7 NEWBURY ST; 90-92 CHATHAM ST,WORCESTER,MA,
2048,24 LAGRANGE ST,WORCESTER,MA,
2049,"2 OREAD ST,799-805 AND 866 MAIN ST",WORCESTER,MA,
2050,"11,21,31,41 A-D MARBLE ST (1010 MAIN ST)",WORCESTER,MA,
2051,545 SALISBURY ST,WORCESTER,MA,
2052,200 EAST MOUNTAIN ST,WORCESTER,MA,
2053,60 E CENTRAL ST (50 SHREWSBURY ST),WORCESTER,MA,
2054,507 MAIN ST (65 MERRICK ST),WORCESTER,MA,
2055,33-35 WALL ST,WORCESTER,MA,
2056,28 MARBLE ST,WORCESTER,MA,
2057,501 PLANTATION ST,WORCESTER,MA,
2058,16 LAUREL ST,WORCESTER,MA,
2059,240 BELMONT ST/BELMONT & ELLIOTT,WORCESTER,MA,
2060,161 W MOUNTAIN ST & BROOK STS,WORCESTER,MA,
2061, 155 ALLSTON ST,CAMBRIDGE,MA,
2062, 157 ALLSTON ST,CAMBRIDGE,MA,
2063,151 ALLSTON ST,CAMBRIDGE,MA,
2064,45 GRAND ST,WORCESTER,MA,
2065,"50,63,68,69,82-84,87 NORFOLK ST",WORCESTER,MA,
2066,"68 HARRISON, 42 PENN AVE; 59 CORAL; 18 CLARKSON",WORCESTER,MA,
2067,80 UPLAND ST,WORCESTER,MA,
2068,36 UPSALA ST,WORCESTER,MA,
2069,100 WEST CHESTER ST,WORCESTER,MA,
2070,67 OUTLOOK DR/ 55 WILLIAMSBERG DR,WORCESTER,MA,
2071,714 MAIN STREET/ 84 MURRAY AVE,WORCESTER,MA,
2072,41 WELLINGTON ST,WORCESTER,MA,
2073,396-398 PUTNAM AVE,CAMBRIDGE,MA,
2074,"29-33, 38-42 OXFORD ST; 86 AUSTIN ST",WORCESTER,MA,
2075,475 CHANDLER ST/ S FLAGG ST,WORCESTER,MA,
2076,48 OLD NORTH RD,WORTHINGTON,MA,
2077,GARDEN LN,WRENTHAM,MA,
2078,NEW EMERALD LN,WRENTHAM,MA,
